报告期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
流动资产合计(万元),216526,212985,211762,247709,231845,229672,222389,237576,174091,147193,119562,121306,160959,144498,141751,139152,136857,134054,137133,137389,62080,54743,63669,65004,71673,71724,34259,31853,44952,36530,32661,29257,27671,27542,33895,31702,34058,31647,33232,31175,23183,21816,29203,27843,28571,28214,26916,29646,44147,36200,35818,39276,
固定资产净额(万元),--,113307,--,112651,102160,101469,103106,104969,70625,78959,80248,84521,77627,78581,79542,70132,69838,71007,43146,43908,43695,44483,45133,45856,40773,41343,40444,41103,37119,46891,27161,27590,25409,25811,26241,26440,25823,25582,25783,26262,14922,15099,15212,15393,16383,15894,16092,16211,17366,17587,7157,17490,
资产总计(万元),522188,520153,518128,539971,517969,508887,498564,504678,369789,353188,320915,311570,317891,304001,299204,282475,267402,260173,236933,232860,143313,137283,143726,145907,139037,139226,98101,95376,103255,110413,85411,82332,81219,80918,85862,83470,83779,80200,81975,80409,68247,66229,67582,66389,69195,68950,67725,70602,84015,84637,79897,78657,
流动负债合计(万元),172394,177006,203399,231993,220221,221244,180054,184713,99236,111418,103780,104406,106450,106807,99616,91064,70926,67221,46946,51231,46835,42204,47860,52744,44791,45299,48290,47614,56550,66266,49047,46204,41872,41463,46728,44539,37024,33458,53725,52583,38104,36359,47179,46543,48354,46507,45045,48170,52179,56359,53314,54982,
非流动负债合计(万元),64799,58855,30941,25187,21396,13932,44407,48074,53008,56133,32918,24947,27169,17272,17634,17637,25898,25902,586,586,9341,9341,9406,9406,11834,11834,13077,13077,12494,14535,7594,7594,10861,10877,11253,11204,14131,14131,14173,13973,15396,15356,5450,5240,2351,2266,2685,2595,2442,2442,2001,4122,
负债合计(万元),237193,235861,234340,257180,241617,235176,224461,232787,152244,167551,136698,129353,133619,124079,117250,108701,96824,93123,47531,51816,56176,51545,57266,62150,56626,57134,61367,60690,69044,80801,56641,53798,52733,52340,57981,55744,51155,47588,67898,66556,53500,51715,52629,51783,50705,48773,47729,50765,54622,58802,55314,59105,
所有者权益(或股东权益)合计(万元),284996,284293,283788,282790,276352,273712,274103,271891,217545,185637,184217,182216,184272,179922,181954,173774,170578,167050,189402,181043,87137,85738,86460,83756,82412,82092,36734,34686,34211,29612,28770,28534,28486,28578,27881,27726,32624,32612,14077,13853,14747,14515,14953,14606,18490,20177,19995,19837,29393,25835,24582,19553,
期初现金及现金等价物余额(万元),41337,41337,41337,37189,37189,37189,37189,34697,34697,34697,34697,63244,63490,63490,63503,88081,88081,88081,86392,24376,24376,24376,24376,5234,5234,5234,4665,5543,5543,5543,4137,5073,5073,5073,5073,7249,7249,7249,7249,826,826,826,826,1082,1082,1082,1082,462,462,462,462,6330,6330,6330,6330,
经营活动产生的现金流量净额(万元),17199,18039,8909,17270,2080,4278,3227,38183,18020,11276,2824,-6855,-9454,-4790,-15300,16120,-5579,-5574,-10283,-3384,-1501,-6420,-10168,10748,-11769,-10638,-3167,4090,2300,-4488,-2738,2569,1386,4390,-1913,1037,-2728,-2040,1795,8793,9355,6507,1663,1491,1015,2049,3511,-1454,-4403,-4599,-1358,26,-5738,-2492,-3042,
投资活动产生的现金流量净额(万元),-34231,-32629,-22161,-41834,-29673,-14747,-9044,-44456,-31938,-19398,-13432,-30038,-9188,-7235,-5880,-43134,-28688,-24096,-5447,-18858,-8574,-4026,-1018,-20254,-7919,-6676,-1553,-16459,-12459,-8326,-385,-3256,-3099,-4864,3613,-2938,1056,1619,-1220,-2139,-3644,-1649,-92,-2357,-2910,-2763,-288,5490,6804,65,132,-6843,-1528,478,895,
筹资活动产生的现金流量净额(万元),-9216,-8809,-11790,28852,8695,12938,-5126,8779,8528,23002,6919,8347,-7338,-5318,4159,2177,3167,1154,4861,84258,-4718,129,482,28647,32655,36596,2677,11491,14701,11858,2158,-249,570,874,1214,-275,-1197,-1054,-501,-232,-5214,-4870,-539,765,1160,1563,-2166,-3416,-1917,5158,1561,889,2769,-960,-3546,
现金及现金等价物净增加额(万元),-26282,-23424,-25077,4148,-19036,2371,-10942,2491,-5389,14880,-3689,-28546,-25980,-17343,-17021,-24837,-31100,-28516,-10868,62016,-14793,-10317,-10704,19141,12967,19281,-2043,-878,4541,-956,-965,-936,-1144,399,2913,-2176,-2870,-1476,75,6422,497,-12,1033,-101,-735,849,1057,620,484,624,394,-5926,-4497,-2973,-5693,
期末现金及现金等价物余额(万元),15055,17913,16260,41337,18153,39560,26246,37189,29308,49577,31009,34697,37510,46147,46482,63244,56981,59564,75524,86392,9583,14059,13671,24376,18202,24516,2622,4665,10084,4587,3172,4137,3929,5472,7986,5073,4379,5773,7323,7249,1323,814,1860,826,347,1931,2139,1082,946,1086,856,404,1833,3356,637,		
		
  
