报告期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
流动资产合计(万元),97508,91941,95266,88565,87925,92705,93377,98575,101588,103236,99426,96360,101191,106907,110280,113724,116986,125699,115040,99952,106620,108308,94266,101043,89760,91859,120676,78844,80248,88482,88766,103132,99063,93236,66395,64578,64502,61582,64411,66664,60180,60319,56152,63145,64841,65013,59532,51397,56655,60491,61856,55585,
固定资产净额(万元),--,107021,--,101383,99007,101411,103319,105376,107929,110725,113695,116410,116586,120183,123303,126547,92417,95498,98762,102029,104829,107853,109960,113158,90843,93753,96354,97580,99729,102244,101235,103833,106413,108604,111197,113117,115852,116054,117639,119886,122291,121598,123067,125371,130486,133018,135591,138091,141399,144003,146762,149529,
资产总计(万元),220378,216711,223294,218081,216022,219588,217165,223466,228071,231755,230267,229287,236831,244894,251421,257718,257783,263904,254320,237638,239879,237320,223790,229248,217052,220347,251072,204985,195626,201750,209505,225697,224450,219533,194443,194138,196381,194066,198844,203156,197169,198968,197164,205929,212754,214443,211223,205277,212543,219885,223935,220242,
流动负债合计(万元),90690,87484,93501,88046,83149,86807,84100,80622,83556,83849,86248,85943,93692,102318,105789,112362,98950,112000,89753,80511,85356,82227,65495,68525,56661,60361,90468,93939,89558,98402,103346,114625,99781,90994,65037,68875,71797,65597,66251,77620,83085,103570,94189,111637,117658,119127,116296,111177,120556,127365,125966,122283,
非流动负债合计(万元),518,518,934,1351,1847,2264,2846,13263,15261,19177,15563,15551,15665,15643,18635,18591,18683,10628,22490,14037,14216,14216,16016,17716,17896,17896,18946,13146,8276,5776,4276,7576,20365,25099,25268,21401,21637,26817,33858,28399,21135,6435,12685,1915,1315,1315,1315,1315,1315,1315,7230,7215,
负债合计(万元),91208,88002,94435,89397,84996,89071,86946,93885,98817,103026,101811,101494,109356,117961,124424,130952,117632,122628,112242,94547,99572,96443,81511,86242,74557,78257,109414,107085,97834,104178,107622,122201,120147,116093,90306,90276,93435,92414,100109,106019,104220,110005,106874,113552,118973,120442,117611,112492,121871,128680,133196,129498,
所有者权益(或股东权益)合计(万元),129170,128710,128859,128684,131026,130518,130218,129582,129254,128729,128456,127793,127475,126933,126996,126765,140150,141276,142078,143090,140307,140876,142279,143007,142495,142090,141659,97900,97792,97572,101882,103496,104303,103440,104137,103862,102946,101652,98735,97137,92949,88963,90290,92377,93781,94001,93613,92785,90672,91204,90739,90744,
期初现金及现金等价物余额(万元),8902,8902,8902,9208,9208,9208,9208,14835,14835,14835,14835,10331,10331,10331,10331,11784,11784,11784,11784,19149,19149,19149,19149,19766,19766,19766,19766,13869,15444,15444,15444,14016,15004,15004,15004,17225,19349,19349,19349,12708,20830,12708,20830,9273,12988,12988,12988,15731,17031,17031,17031,19324,21324,21324,21324,
经营活动产生的现金流量净额(万元),3407,3162,3757,7867,9835,6251,-3681,7255,1376,1016,-2690,23621,10564,6957,250,-1998,1025,2597,1794,12309,2937,-4543,3358,1462,4093,3228,463,22513,6758,6127,4756,-6511,7376,1041,1760,19622,9846,7656,4658,22041,17634,14821,3479,14296,5701,3171,3159,22187,18311,13730,8590,13339,10372,12210,6327,
投资活动产生的现金流量净额(万元),-11658,-9898,-8702,-4424,-5256,-3611,-2269,-2095,-3398,-2469,-5078,5377,2681,417,4733,-20478,-14699,-5176,-8117,-20410,-12404,-8490,2222,-21033,-10082,-19017,-8022,-3842,5603,4819,5775,-10172,-18117,-4625,-2766,-4001,-1384,-927,-639,-1702,-3679,-1168,-458,-5572,-1156,-748,-175,1857,-244,-239,-132,2703,515,-2137,-336,
筹资活动产生的现金流量净额(万元),6137,3051,3908,-3756,-7086,-3473,3124,-10801,-5640,-1603,1083,-24658,-15888,-10626,-7289,21280,11405,13140,15122,717,3976,7643,-4793,18270,11828,12477,47422,-12730,-14637,-12721,-5062,15683,12935,6070,898,-19484,-14082,-14256,-7956,-15785,-17851,-12121,-7869,-5652,6,2514,1598,-30369,-17146,-13372,-4432,-19647,-10909,-6672,766,
现金及现金等价物净增加额(万元),-1885,-3463,-540,-306,-2962,-563,-2520,-5627,-7948,-3462,-6650,4504,-3240,-3846,-2530,-1454,-3747,10263,8499,-7365,-5612,-5502,710,-617,6360,-2881,39955,5897,-2011,-1802,5441,-147,1482,2462,-112,-3446,-5627,-7530,-3940,4517,-3925,1509,-4831,3435,4155,4537,4593,-6457,896,95,4019,-3594,-29,3394,6756,
期末现金及现金等价物余额(万元),7017,5439,8362,8902,6246,8645,6689,9208,6887,11373,8185,14835,7091,6485,7801,10331,8037,22047,20284,11784,13537,13647,19859,19149,26126,16885,59721,19766,13434,13642,20886,13869,16485,17466,14891,13779,13722,11819,15409,17225,16905,14217,15999,12708,17143,17525,17581,9273,17927,17126,21049,15731,21295,24719,28080,		
		
  
