报告期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
流动资产合计(万元),720205,682973,701323,710716,596846,582215,577671,575369,530735,503378,474369,496191,490975,484124,465048,259432,237381,219839,220744,235666,209620,211373,223371,238042,192633,196744,212704,232071,191603,174283,222040,202128,144237,151368,162627,170222,145853,136307,154478,159013,130493,131943,142115,142043,128229,137437,160421,156728,132572,126850,133412,134715,
固定资产净额(万元),--,143709,--,147313,115547,118659,118197,119934,87343,87563,87669,87630,80484,79323,79167,78148,63596,62169,63043,64084,59899,60658,59542,61775,55757,54451,56220,56466,45770,44883,44501,44406,32397,32191,32219,32242,25746,25219,25261,25203,20990,20875,21078,21164,14475,13749,13340,13517,13024,13599,13794,13955,
资产总计(万元),1560963,1527714,1529121,1536374,1332862,1285092,1304341,1297662,864873,821967,793243,794282,753316,737981,713319,502376,470905,404136,399925,410522,374077,364771,371467,383278,337820,333321,341371,359165,298150,276349,319841,297861,224140,228040,236965,244195,213430,201378,218001,220444,184232,183460,194497,192525,175937,181833,197859,194480,171425,166278,172326,172936,
流动负债合计(万元),538545,474612,443912,443873,460478,405296,387211,384230,275879,212581,179551,164648,168792,146540,93479,205481,212232,139824,133320,156405,143768,126194,131151,155838,123748,112866,107168,141196,87606,71054,118160,149846,93870,95004,100340,117219,96732,81981,94309,100086,73079,69481,79317,78208,65152,68577,78800,83229,62585,57147,66914,69529,
非流动负债合计(万元),333878,325659,337589,343371,283851,273258,259581,269912,6739,6958,6917,52119,52211,53521,52649,51492,49786,50409,50288,52064,52128,52819,53239,53642,57036,57371,55641,53880,57712,51906,48518,9425,10513,9413,3633,4046,3842,4414,3742,4347,3660,3519,2691,2613,1487,1721,6207,6260,6190,5833,869,884,
负债合计(万元),872423,800270,781501,787244,744329,678555,646792,654142,282618,219539,186468,216767,221003,200060,146127,256974,262018,190233,183608,208469,195896,179013,184390,209480,180784,170237,162809,195076,145318,122961,166678,159272,104384,104418,103973,121265,100574,86395,98051,104433,76739,73000,82008,80821,66639,70298,85007,89489,68775,62979,67783,70413,
所有者权益(或股东权益)合计(万元),688540,727444,747621,749130,588533,606537,657549,643520,582255,602428,606775,577515,532313,537920,567192,245402,208887,213903,216317,202053,178180,185758,187077,173798,157036,163084,178562,164090,152832,153388,153163,138590,119756,123622,132993,122930,112855,114982,119949,116011,107493,110461,112489,111704,109299,111535,112852,104992,102650,103299,104543,102523,
期初现金及现金等价物余额(万元),196291,196291,196291,85166,85166,85166,85166,109804,109804,109804,109804,58014,58014,58014,58014,52407,52407,52407,52407,51126,51126,51126,51126,41021,41021,41021,41021,47282,47282,47282,48707,51243,54970,54970,54970,58326,60827,60827,60827,33196,33196,33196,33196,43227,43227,43227,--,24830,0,24830,0,31037,0,48213,0,
经营活动产生的现金流量净额(万元),-29940,-71616,-59145,-1440,-24394,-47211,-53601,52047,13579,-12461,-29691,31393,16306,2344,-8854,35011,-3077,8631,4913,27609,-14565,175,-6690,24692,-7581,13136,6301,20934,4376,16634,16111,19482,1569,19913,21871,15840,-7523,9182,5395,17088,-7499,7155,2094,15240,-7776,9136,-3068,10366,-4963,6787,-3261,-4108,-21649,2156,-6592,
投资活动产生的现金流量净额(万元),-35107,-3612,-9522,76362,23477,20433,67934,-359278,-47584,1364,-12908,-226693,-240471,-187075,-117250,-45236,-44999,-10952,-6613,-23300,-17663,-15924,-8578,-12305,-12093,-14420,-1753,-27837,-11158,-6933,-2726,-25903,-12762,-7382,-1298,-15578,-21325,-14758,-13997,-9731,-6035,-1817,-3283,-20256,-9202,-8787,2819,-67,-10230,-6164,-2607,-15002,-4611,-2287,-1291,
筹资活动产生的现金流量净额(万元),13263,2095,32460,35945,23482,42134,53867,282714,13151,15519,312,247028,249118,248956,226143,15825,48766,-8723,-8114,-3027,12776,-1282,1779,-2116,13784,-15888,-8439,655,-1256,-14221,27559,2526,-11154,-15005,-21915,-7316,-912,-18820,-15689,17733,1919,-5619,186,-4894,-2426,-1746,7826,8097,2749,-4119,302,12902,7252,2453,166,
现金及现金等价物净增加额(万元),-51624,-73032,-36143,111125,22629,15374,68134,-24638,-20851,4404,-42294,51790,24996,64244,100042,5608,747,-10995,-9781,1280,-19492,-17004,-13467,10106,-5904,-17179,-3891,-6261,-8040,-4512,40948,-3961,-22399,-2495,-1353,-7083,-29776,-24400,-24295,25130,-11639,-292,-1010,-10031,-19516,-1427,7545,18396,-12444,-3496,-5566,-6207,-19007,2322,-7717,
期末现金及现金等价物余额(万元),144667,123259,160148,196291,107795,100540,153300,85166,88953,114208,67510,109804,83010,122258,158056,58014,53153,41411,42626,52407,31635,34122,37659,51126,35116,23841,37130,41021,39242,42769,89656,47282,32571,52475,53618,51243,31051,36427,36531,58326,21557,32904,32186,33196,23710,41799,7545,43227,0,21335,0,24830,0,50535,0,		
		
  
